city,kind,uuid,margin,year,green_view_index,building_view_index,type_highway
Melbourne,characteristic,99488dab-c821-4e35-a322-27851a789e2f,0.5187337398529053,2020,0.0681685780050109,0.33292594327772457,drive
Melbourne,characteristic,7cbdbd38-5024-4fb5-bde8-2eb450aff407,0.5186306834220886,2019,0.20689150275757723,0.16435186711920569,walk
Melbourne,characteristic,a5f251ca-4ce5-46af-b606-6d4189592ef3,0.5176084041595459,2020,0.24394574409314976,0.3021802757946626,walk
Melbourne,atypical,55f10012-0427-4f19-b805-7a7001bc214c,-0.4410739243030548,2019,0.013465192457580195,0.22457301358203863,drive
Melbourne,atypical,13fb4dad-4b24-4e86-b0f1-f024692ca07b,-0.31645631790161133,2019,0.1269647837502783,0.0,drive
Melbourne,atypical,ddaff836-816e-496b-86a6-4fb1e0d0644e,-0.30689799785614014,2019,0.0,0.20822280136368818,drive
Melbourne,atypical,480e6f3f-3d3e-4012-913e-0ab5b7d69916,-0.2982911467552185,2019,0.19892448721247274,0.1768981582758575,drive
Melbourne,atypical,3faf8245-8dd2-4e2f-8ecd-6f463fb2509f,-0.29802262783050537,2019,0.1822772286071094,0.0026257476326657214,drive
Melbourne,atypical,0d38a74a-9526-40c4-b6c8-5e868e36b9d5,-0.2972102165222168,2022,0.13784874118598112,0.002283361117879968,cycle
Moscow,characteristic,2dbd8a61-13b8-4da7-90e4-291ec1554255,0.5753540992736816,2021,0.005214794604002348,0.3359689351326935,drive
Moscow,characteristic,76d44839-5c29-4e20-a376-32328c63dc1d,0.5697727203369141,2021,0.06184187946994991,0.3576608506366195,drive
Moscow,characteristic,dd0fd32f-c84e-4e29-ba1c-1e436f927a88,0.5697308778762817,2021,0.040941743138313336,0.2028012498442885,drive
Moscow,characteristic,c98b5f11-6871-465d-b3b8-93c3eb29247a,0.5677676200866699,2021,0.12041464484738948,0.27650760596952373,drive
Moscow,characteristic,970b0fbc-e279-45f4-9c27-9be1edc08808,0.5670552849769592,2020,0.05711090872093138,0.27098961224719614,drive
Moscow,characteristic,d6ecf576-95fb-4c45-ba4a-040f6de9fd57,0.5653432011604309,2021,0.09373909708554277,0.26324262996274034,drive
Moscow,atypical,1ebf85b4-fb5b-4916-8522-0ea9aa35e398,-0.28096210956573486,2020,0.05758554748431983,0.1828036992801154,drive
Moscow,atypical,21ed4783-39e8-41b8-8965-280f0df854cf,-0.2422526478767395,2020,0.0,0.4298757941497263,walk
Moscow,atypical,447e8514-67b3-4c1d-8ad8-311dc517c6e1,-0.23766696453094482,2020,0.02041021801706445,0.3159595203366421,walk
Moscow,atypical,d3e6c31a-6962-4b58-99aa-6640f9876c8b,-0.22642028331756592,2020,0.06592245702513125,0.42064439704312934,walk
Moscow,atypical,39551e1a-ad96-4579-bd43-a9297edaf236,-0.18516916036605835,2020,0.0,0.4161899196532333,drive
Moscow,atypical,33619e86-7414-4956-97e6-9621b09c5587,-0.18179935216903687,2020,0.0,0.02673342725690079,drive
Ottawa,characteristic,cb7aa068-a3e5-4903-bc89-24a7668f8609,0.49963080883026123,2017,0.01607150469640345,0.24009724804063542,walk
Ottawa,characteristic,60668fef-7eca-45ae-90a5-87e69abd57f5,0.49705246090888977,2015,0.06409114200447522,0.12005839927284151,drive
Ottawa,characteristic,9f5dabff-541c-4436-9a5b-4a3e8c4218df,0.4969466030597687,2020,0.2479411432790242,0.039334802666554265,drive
Ottawa,characteristic,3992b911-daec-4335-9918-ecbc3eaedd66,0.49684613943099976,2017,0.2305046166508063,0.02495434788199892,cycle
Ottawa,characteristic,ecf4c19a-e66b-46fc-9bea-508ca999b082,0.48961973190307617,2018,0.08726066338207457,0.2283582975523853,walk
Ottawa,characteristic,6ebb2529-60ab-4216-aec1-dfbaaf01f765,0.48661112785339355,2020,0.28413671940335067,0.06429415243109836,drive
Ottawa,atypical,3b047aa8-88b5-4225-b543-77011d2c95d5,-0.36967235803604126,2016,0.0,0.0,walk
Ottawa,atypical,a552fc7b-dadc-4a71-8c65-688801e80259,-0.35858219861984253,2015,0.1084588641202982,0.018862640875395614,drive
Ottawa,atypical,ee752216-ace9-4982-bc14-1f4e87c263e1,-0.35802894830703735,2015,0.3706845011387655,0.0003264589193057563,drive
Ottawa,atypical,37a7580b-0232-484e-9f83-dc7b8d5ee7ce,-0.32416921854019165,2015,0.3220625593389957,0.0038644119986656743,drive
Ottawa,atypical,74c471a6-08e6-4593-a32b-8e23b34f374b,-0.288097620010376,2017,0.17090800338685497,0.18122781260438273,drive
Ottawa,atypical,7a63be99-60e6-4059-b1ed-12a53a39a54b,-0.28014105558395386,2015,0.35951332707147154,0.0021761902369071043,drive
San Francisco,characteristic,9daa17af-4a20-4f0e-840b-b5c36cde5b0e,0.5721193552017212,2016,0.2877777777777778,0.11556520061728395,drive
San Francisco,characteristic,dd01bc59-c145-4f5a-9476-c0fcc9dbd968,0.570856511592865,2016,0.20066116898148148,0.24519338348765432,drive
San Francisco,characteristic,ee6875fe-7542-457d-91e6-1be437a5c459,0.5706576108932495,2023,0.2478179931640625,0.10343201955159505,drive
San Francisco,characteristic,1470a28d-5878-4c06-ada7-79ade436c1d9,0.5702654123306274,2022,0.28476851851851853,0.055987172067901235,walk
San Francisco,characteristic,79df8637-4d02-4f67-abb8-231425f5be47,0.5700885057449341,2022,0.05930025077160494,0.2732151813271605,drive
San Francisco,characteristic,c8a6b375-149d-4ffe-b581-e3f458cf93b5,0.5680224895477295,2016,0.4153245563271605,0.10977575231481482,drive
